vol_id,date_id,compagnie_id,aeroport_dep_id,aeroport_arr_id,meteo_id,cause_id,retard_depart_min,retard_arrivee_min,duree_vol_min,distance_miles,annule,detourne,nb_passagers
16276,20221118,5,11,10,6,1,31,36,480,7014.5,0,0,212
16277,20220428,1,11,1,1,6,0,0,251,4490.4,0,0,111
16278,20220815,3,4,4,1,1,0,0,88,5640.8,0,0,190
16279,,8,9,5,2,1,0,3,328,8224.8,0,0,256
16280,20240626,6,5,7,2,1,0,9,249,6842.5,0,0,186
16281,20220629,99,11,2,7,1,67,76,344,3152.5,1,0,287
16282,20231219,8,9,6,3,6,0,9,521,4065.0,0,0,170
16283,20230815,9,11,8,1,1,0,0,621,3754.5,0,0,541
16284,20231119,1,7,10,2,1,0,7,271,8098.5,0,0,472
16285,20240916,1,10,12,2,1,0,0,471,7600.7,0,0,527
16286,20241027,10,12,5,1,1,0,0,279,6885.1,0,0,396
16287,20241120,9,9,2,1,1,0,10,637,2545.8,0,0,67
16288,20230728,4,6,1,3,3,0,10,424,1345.5,0,0,253
16289,20230107,7,7,12,2,5,0,1,608,4029.8,0,0,101
16290,,9,8,4,1,1,0,0,395,8736.4,0,0,387
16291,20240504,10,6,4,3,1,0,0,453,5183.2,0,0,482
16292,20240801,7,7,8,3,1,0,3,79,3750.6,0,0,328
16293,20240108,4,8,9,1,1,0,3,637,1722.3,0,0,316
16294,20230519,7,4,3,4,1,0,0,88,890.6,0,0,201
16295,20241213,3,3,4,3,1,28,34,167,8270.4,0,0,383
16296,20240801,1,3,7,2,1,0,8,378,5024.2,0,0,243
16297,20230827,10,8,11,4,1,0,0,64,2875.1,0,0,84
16298,20231101,7,,2,10,1,44,48,218,7088.7,0,0,497
16299,20231102,1,9,3,7,1,-147,53,688,3607.3,0,0,194
16300,20240410,1,11,7,6,8,0,5,285,1169.8,0,0,232
16301,20220901,5,9,10,3,1,0,3,121,5970.3,0,0,286
16302,20241224,9,6,2,6,1,35,30,578,1870.1,0,0,138
16303,20220707,5,3,9,3,1,0,7,622,3275.6,0,0,127
16304,20230506,9,12,8,3,1,-186,1,244,2915.2,0,0,507
16305,20221127,6,11,,3,3,0,1,169,7944.6,0,0,518
16306,20220409,8,6,1,2,3,6,7,211,8631.9,0,0,480
16307,20230401,5,1,8,1,1,7,2,220,5965.4,0,0,429
16308,20220407,,10,12,4,1,0,0,155,5688.5,0,0,401
16309,20220618,10,9,3,2,1,0,0,87,2680.4,0,0,76
16310,20230504,5,3,9,3,1,27,26,378,3908.0,0,0,250
16311,20230812,1,3,12,2,1,0,7,453,N/A,0,0,501
16312,20220501,2,11,1,2,6,0,0,521,4998.3,0,0,477
16313,20240306,3,6,4,6,1,48,48,378,6440.0,0,0,387
16314,20220920,9,1,3,1,1,0,0,0,1597.9,0,0,115
16315,20240912,10,6,7,2,8,0,7,630,5708.6,0,0,144
16316,20231027,1,9,1,1,3,0,0,421,5291.9,0,0,250
16317,20230615,,12,11,1,1,0,0,706,1573.7,0,0,62
16318,20240101,4,2,,2,1,0,0,559,8055.5,0,0,471
16319,20230508,10,11,2,1,1,0,2,473,7436.7,0,0,437
16320,20221219,3,10,9,1,1,0,0,194,6480.4,0,0,471
16321,20231122,9,12,1,2,1,0,0,112,6578.3,0,0,385
16322,20220926,2,4,9,5,4,63,63,204,8605.5,0,0,358
16323,20220609,-1,4,5,5,1,66,64,231,1552.8,0,0,200
16324,20240723,8,6,8,7,1,0,5,336,673.9,0,0,519
16325,20230628,99,3,7,6,7,76,77,632,6009.8,0,0,542
16326,20231102,10,8,4,1,6,0,0,606,7562.3,0,0,378
16327,20240501,8,10,9,2,1,0,0,80,3561.1,0,0,451
16328,20220306,8,5,10,2,5,0,1,709,5620.6,0,0,190
16329,20230125,8,10,2,7,1,0,0,663,4824.4,0,0,406
16330,20230801,2,2,9,3,1,0,8,398,4214.1,0,0,244
16331,20230402,7,1,10,4,1,0,0,126,2311.2,0,0,526
16332,20221210,6,2,11,3,1,40,42,220,470.0,0,0,528
16333,20230615,1,7,3,2,1,0,6,535,4060.6,0,0,183
16334,20230921,6,6,4,1,1,0,0,492,4182.4,0,0,65
16335,20241107,5,11,12,3,1,0,1,216,7468.6,0,0,91
16336,20221019,9,1,10,4,1,0,6,66,8021.0,0,0,381
16337,20240223,1,3,7,3,7,0,9,363,6764.5,0,0,401
16338,20231226,4,6,11,3,1,0,6,710,459.4,0,0,80
16339,20220312,9,4,8,1,1,0,0,228,4609.1,0,0,256
16340,20220424,9,9,1,4,1,33,36,365,5236.6,0,0,106
16341,20220322,5,10,1,7,1,0,9,142,8461.4,0,0,158
16342,20240914,2,1,8,3,1,0,0,387,1884.5,0,0,542
16343,20220507,6,4,8,3,7,0,2,633,7535.8,0,0,9999
16344,20240329,3,11,12,4,1,0,0,176,4159.8,0,0,486
16345,20220226,8,3,1,1,1,6,4,199,3047.9,0,0,156
16346,20231210,9,7,11,8,2,25,22,122,6434.6,0,0,363
16347,20230904,8,6,3,3,1,0,4,202,3481.0,0,0,296
16348,20220520,2,7,8,6,1,0,7,511,8138.2,0,0,267
16349,20240518,9,6,5,1,1,0,2,535,8970.8,0,0,506
16350,20240221,999,7,10,1,7,4253,10,314,5781.4,0,0,204
16351,20230121,,7,6,5,1,0,2,110,5769.8,0,0,146
16352,20230717,,5,7,3,1,0,5,373,6782.4,0,0,443
16353,20240218,7,2,10,7,1,0,0,656,5887.1,0,0,404
16354,20230214,9,4,11,1,1,0,10,526,6027.6,0,0,192
16355,20230928,1,11,8,6,1,0,2,100,6323.4,0,0,455
16356,20231123,5,1,2,1,1,0,6,431,1653.7,0,0,434
16357,20220802,9,9,1,3,1,0,0,714,6507.7,0,0,9999
16358,20240302,1,7,6,3,1,0,0,498,8030.3,0,0,0
16359,20240720,6,8,3,1,1,0,8,592,2520.7,0,0,186
16360,20220717,3,12,3,3,1,0,10,277,1168.3,0,0,434
16361,20230402,10,9,1,1,1,0,0,383,497.6,0,0,314
16362,20230719,4,3,1,2,1,0,0,451,1775.6,0,0,88
16363,20241106,10,5,11,2,1,0,1,681,8612.4,0,0,290
16364,20231021,6,11,7,2,1,0,9,212,583.2,0,0,74
16365,20220507,4,2,6,1,1,0,0,173,2741.4,0,0,195
16366,20220112,10,10,3,2,5,27,30,84,6879.1,0,0,94
16367,20230108,9,9,4,1,2,19,16,255,7677.3,0,0,91
16368,20220224,7,1,4,1,1,0,4,601,7039.8,0,0,172
16369,20220717,9,10,11,2,1,17,13,314,8389.7,0,0,121
16370,20221206,3,3,1,6,1,0,1,410,398.8,0,0,251
16371,20221223,2,7,5,2,1,0,0,539,7803.1,0,0,495
16372,20241019,1,4,6,2,1,0,0,412,910.2,0,0,101
16373,20241211,10,6,2,2,1,0,0,252,7966.9,0,0,92
16374,20241101,2,6,11,3,1,0,0,92,3364.6,0,0,359
16375,20220311,2,1,6,2,7,0,4,343,3921.7,0,0,130
16376,20230617,4,4,10,2,1,0,0,650,4146.0,0,0,470
16377,20230518,4,,1,2,1,0,3,408,6054.0,0,0,394
16378,20220124,3,4,2,1,1,9,11,197,7706.0,0,0,323
16379,20220822,3,7,6,1,1,0,0,214,1158.1,0,0,62
16380,20240523,7,1,6,9,1,0,0,671,3115.1,0,0,472
16381,20230813,99,6,7,1,1,0,2,575,4444.5,0,0,390
16382,20240521,8,3,9,6,1,106,107,578,7070.3,0,0,259
16383,20220620,2,9,2,5,1,0,0,427,6561.9,0,0,342
16384,20220123,,9,5,10,8,0,3,572,4594.1,0,0,121
16385,20230204,4,11,8,3,7,0,6,231,7898.0,0,0,111
16386,20220105,8,8,9,8,1,0,0,433,4535.2,0,0,454
16387,20231226,3,4,10,2,1,0,9,658,2938.3,0,0,319
16388,20230526,1,,8,2,1,0,9,427,8208.1,0,0,534
16389,20240827,7,9,11,1,3,0,9,130,3366.4,0,0,135
16390,20231020,6,2,8,1,2,0,1,126,1702.0,0,0,65
16391,20230222,10,6,2,2,1,0,0,576,540.9,0,0,168
16392,20220107,9,3,2,1,1,0,9,299,3694.8,0,0,73
16393,20220928,99,3,7,8,5,0,0,472,6434.3,0,0,489
16394,20220113,7,11,6,1,2,0,5,400,7335.1,0,0,188
16395,20231107,8,7,6,4,1,0,10,405,2130.6,0,0,517
16396,20220410,9,6,5,10,1,0,8,675,3875.6,0,0,317
16397,20230322,8,8,2,1,1,0,6,671,1624.1,0,0,437
16398,20231105,4,,12,2,1,0,0,663,2243.4,0,0,205
16399,20230323,4,1,4,2,1,0,10,125,3132.1,0,0,141
16400,20220515,5,11,4,1,1,0,8,624,1492.0,0,0,149
16401,20231217,9,12,3,2,1,0,5,415,3156.8,0,0,319
16402,20240816,3,4,3,2,1,0,8,601,7169.8,0,0,344
16403,20240818,99,3,6,10,3,60,57,270,6158.4,0,0,224
16404,20240922,3,6,12,2,1,0,5,283,6239.6,0,0,404
16405,20240703,1,10,8,1,4,0,0,87,3085.4,0,0,10000
16406,20231208,6,3,4,3,4,21,28,527,8879.6,0,0,451
16407,20231223,10,1,10,1,5,0,0,270,7907.8,0,0,181
16408,20221120,9,4,3,5,1,125,120,499,7177.4,1,0,248
16409,20240928,3,4,10,10,1,0,0,610,5704.3,0,0,350
16410,20231025,2,4,5,6,1,37,40,336,3461.9,0,0,173
16411,20221001,5,3,12,3,1,0,0,327,3585.0,0,0,287
16412,20230812,9,2,7,1,1,0,0,258,2834.4,0,0,175
16413,20230312,10,8,7,1,8,0,7,695,5123.8,0,0,426
16414,20241014,7,8,6,5,4,48,58,68,623.3,0,0,511
16415,20240710,8,12,10,2,8,0,0,90,2557.3,0,0,411
16416,20231202,9,5,12,3,2,0,1,286,534.4,0,0,377
16417,20240430,8,3,1,7,1,46,54,353,1270.0,0,0,360
16418,20241016,4,4,3,2,8,0,0,622,3461.1,0,0,309
16419,20220107,3,2,3,1,3,0,0,395,7634.1,0,0,368
16420,20240917,3,,7,1,1,0,0,404,8142.5,0,0,134
16421,20240321,7,10,2,10,1,0,0,202,4962.1,0,0,87
16422,20230821,7,3,11,1,1,0,3,563,3275.1,0,0,266
16423,20221016,,1,7,1,1,0,2,394,4681.0,0,0,484
16424,20241110,5,12,5,1,1,0,4,405,8025.0,0,0,438
16425,20241128,1,2,4,1,2,0,8,410,2306.4,0,0,172
16426,20221209,7,9,5,1,3,9,11,401,1760.6,0,0,547
16427,20221117,1,10,6,2,6,0,0,144,691.7,0,0,125
16428,20220211,5,12,7,1,1,0,8,270,6588.8,0,0,360
16429,20240714,4,8,4,1,1,0,8,546,3972.7,0,0,408
16430,20230214,3,2,3,8,1,5310,26,212,8029.0,0,0,157
16431,20240804,2,10,2,2,1,0,9,231,8606.8,0,0,283
16432,20241013,4,5,7,2,1,0,1,176,8656.0,0,0,281
16433,20220228,7,1,3,1,3,0,0,508,7893.3,0,0,208
16434,20220525,7,12,2,10,1,0,0,65,8170.5,0,0,350
16435,20240509,3,5,12,2,1,0,0,588,4008.8,0,0,154
16436,20240307,10,2,8,3,1,14,10,483,8955.4,0,0,73
16437,20231103,8,6,2,2,1,0,8,99999,7003.2,0,0,340
16438,20220527,2,12,3,7,1,90,89,468,7322.8,0,0,376
16439,20220515,6,10,5,1,1,0,0,472,7673.7,0,0,323
16440,20220821,5,2,10,3,1,0,2,174,8775.8,0,0,86
16441,20240629,7,3,9,2,1,0,0,129,2335.3,0,0,135
16442,20240401,10,6,12,2,5,0,6,691,7923.8,0,0,84
16443,20240512,5,7,12,4,7,7,9,695,6437.8,0,0,91
16444,20220628,7,10,12,4,1,0,9,286,4664.9,0,0,125
16445,20220427,2,11,11,3,1,0,3,584,3660.0,0,0,538
16446,20231127,1,1,10,1,1,14,20,315,401.1,0,0,425
16447,20231128,9,10,7,3,8,0,9,185,6479.3,0,0,77
16448,20220411,6,9,1,1,1,0,0,237,5366.6,0,0,510
16449,20221118,7,,9,2,5,0,8,158,2100.0,0,0,133
16450,20220613,6,2,9,2,2,0,0,565,2516.3,0,0,375
16451,20220427,9,8,2,2,1,0,0,677,4102.6,0,0,286
16452,20220428,3,5,8,8,1,0,5,371,5650.2,0,0,60
16453,20241220,1,4,5,10,1,0,3,347,6773.4,0,0,241
16454,20221211,3,3,12,1,1,0,10,210,N/A,0,0,316
16455,20240627,3,10,7,4,1,0,5,214,1344.7,0,0,429
16456,20220416,4,6,3,1,1,0,1,88,719.2,0,0,95
16457,20220903,3,3,4,7,1,0,0,76,4891.6,0,0,416
16458,20240411,10,2,8,8,1,45,47,532,4639.6,0,0,97
16459,20230819,5,8,12,2,1,0,6,282,2828.3,0,0,488
16460,20221003,6,11,5,2,3,5,6,546,7509.1,0,1,252
16461,20240814,10,,8,1,1,0,8,215,2133.6,0,0,289
16462,20231001,7,8,11,4,1,0,0,69,6300.7,0,0,235
16463,20230119,1,3,10,1,1,0,0,554,5695.0,0,0,467
16464,20230619,5,11,4,1,2,0,0,121,8319.4,0,0,75
16465,20220318,2,7,2,4,1,8,16,210,6427.2,0,0,68
16466,20240601,3,1,2,3,1,10,17,555,8785.0,0,0,460
16467,20240722,,1,3,1,1,0,10,109,8002.1,0,0,322
16468,20230323,5,1,5,1,1,0,2,446,2416.0,0,0,266
16469,20230414,1,12,11,7,4,0,9,308,2807.9,0,0,472
16470,20240806,7,8,11,2,2,0,0,166,6499.2,0,0,155
16471,20220909,6,9,11,7,1,7,17,604,5262.4,0,0,189
16472,20240703,8,3,10,4,8,0,0,305,1886.4,0,0,123
16473,20240604,1,2,4,4,1,93,93,242,1961.3,0,0,73
16474,20240801,4,12,8,10,1,50,48,447,2062.1,0,0,119
16475,20221216,2,6,2,8,1,0,0,544,7715.7,0,0,181
16476,20220123,-1,,11,2,8,0,3,369,6122.1,0,0,428
16477,20231031,4,10,3,2,1,0,0,89,3262.2,0,0,538
16478,20240518,6,7,2,3,1,25,23,191,270.7,0,0,439
16479,20240611,8,11,1,8,7,0,0,478,8842.6,0,0,467
16480,20220205,7,7,11,2,1,0,0,374,1896.6,0,0,135
16481,20231031,9,9,8,1,1,0,0,422,1190.7,0,0,189
16482,20221015,10,5,6,6,1,0,1,112,1500.1,0,0,88
16483,20220920,6,9,5,1,1,0,5,501,5242.6,0,0,100
16484,20240822,1,3,9,7,1,0,1,715,8816.3,0,0,170
16485,20220927,2,11,7,1,2,0,0,71,5999.8,0,0,540
16486,20220705,9,12,3,8,1,41,41,360,4159.8,0,0,418
16487,20230724,5,3,4,1,6,0,0,687,1713.6,0,0,277
16488,20240814,4,1,11,2,1,0,1,419,5487.3,0,0,164
16489,20230415,9,1,6,9,2,148,154,175,5117.9,0,0,228
16490,20240522,7,7,2,3,1,0,9,427,7995.0,0,0,82
16491,20240221,3,3,1,3,1,0,9,160,8860.0,0,0,358
16492,20220910,4,4,5,5,1,132,140,204,8849.7,0,0,132
16493,20220923,7,2,11,2,1,0,6,405,2069.3,0,0,230
16494,20241010,10,8,8,1,6,0,5,645,2165.6,0,0,157
16495,20220604,4,1,10,1,6,0,9,144,2713.9,0,0,547
16496,20230219,8,4,2,1,1,0,1,148,757.8,0,0,466
16497,20220329,9,3,10,3,1,-150,10,559,8607.2,0,0,352
16498,20241206,8,10,4,3,1,0,0,570,1633.9,0,0,422
16499,20220423,9,11,9,6,1,0,0,331,4932.0,0,0,238
16500,20241020,,5,8,1,1,0,0,118,8101.8,0,0,453
16501,20231117,4,9,8,4,1,0,0,114,8588.3,0,0,236
16502,20231101,6,2,4,2,1,0,0,457,5785.3,0,0,174
16503,20230329,2,12,6,8,5,0,7,500,1632.9,0,0,66
16504,20230819,6,9,3,3,1,0,0,525,5448.7,0,0,393
16505,20220423,7,9,5,5,1,77,77,161,1030.9,0,0,343
16506,20241216,7,9,12,3,1,0,0,644,2998.0,0,0,309
16507,20220804,7,1,10,1,1,0,4,665,4783.6,0,0,434
16508,20230206,2,12,3,3,1,0,1,346,1449.7,0,0,246
16509,20230907,4,4,11,10,1,13,12,343,4012.4,0,0,337
16510,20241212,6,2,5,8,1,0,2,503,1989.9,0,0,403
16511,20230606,1,1,4,8,1,0,1,700,5348.3,0,0,498
16512,20220514,9,7,10,6,6,0,0,603,5253.8,0,0,483
16513,20230709,6,10,11,1,1,0,5,698,8431.2,0,0,124
16514,20230125,5,4,12,1,1,0,0,621,1389.2,0,0,316
16515,20220512,2,4,9,1,1,0,8,360,628.9,0,0,188
16516,20230804,1,2,12,4,1,0,1,97,5642.8,0,0,79
16517,20220824,9,7,3,3,1,0,7,124,3190.3,0,0,393
16518,20240331,4,4,1,10,1,24,27,457,2805.6,0,0,508
16519,20231112,10,7,11,6,6,130,134,188,7044.9,0,0,348
16520,,4,11,3,2,1,0,3,668,5974.6,0,0,504
16521,20240130,5,9,2,1,1,0,0,322,2820.6,0,0,348
16522,20231113,5,1,10,3,1,35,35,269,5412.0,0,0,428
16523,20240116,5,11,8,10,1,69,73,340,8365.9,0,0,355
16524,20230509,3,6,2,1,1,0,4,619,3271.3,0,0,194
16525,20220504,-1,3,11,1,1,0,0,106,2458.9,0,0,334
16526,20240508,6,5,4,5,1,0,6,159,6155.2,0,0,408
16527,20240821,1,8,11,7,1,0,0,638,7189.9,0,0,323
16528,20230213,7,6,8,2,1,0,0,226,3914.0,0,0,355
16529,20241229,1,1,6,1,8,0,1,141,4890.1,0,0,354
16530,20220410,6,6,7,1,1,-58,5,284,343.1,0,0,401
16531,20231106,8,11,8,1,1,6,11,163,3504.6,0,0,265
16532,20240529,6,10,4,8,4,44,53,169,478.8,0,0,310
16533,20240520,3,8,10,1,1,0,0,309,3933.1,0,0,167
16534,20220723,3,1,1,2,1,0,0,266,1145.5,0,0,525
16535,20230805,7,4,1,2,6,0,5,589,575.5,0,0,87
16536,20230714,2,9,4,2,4,0,6,494,8407.9,0,0,395
16537,20240124,1,11,4,3,4,0,4,504,3847.3,0,0,240
16538,20231019,9,2,1,2,1,0,3,282,3084.0,0,0,213
16539,20230503,0,8,6,3,1,14,10,417,5326.7,0,0,9999
16540,20230122,3,10,4,3,1,0,9,102,2101.1,0,0,393
16541,20220708,3,9,6,2,1,8,11,270,3853.0,0,0,442
16542,20220808,5,12,2,1,1,0,5,288,3976.1,0,0,399
16543,20220918,4,11,4,5,2,192,197,181,6710.5,0,0,121
16544,20220523,10,7,1,1,1,0,5,264,8525.2,0,0,106
16545,20240530,4,11,6,7,7,158,158,281,6725.2,0,0,408
16546,20220804,2,2,4,2,2,0,7,147,5110.4,0,0,472
16547,20240421,1,5,2,3,1,0,0,713,7272.5,0,0,347
16548,20231126,3,12,7,2,8,0,5,486,5273.1,0,0,438
16549,20220310,8,12,3,2,5,0,0,679,8736.0,0,0,394
16550,20240804,7,9,5,6,1,83,86,438,6128.9,0,0,183
16551,20240720,8,3,5,2,1,0,4,122,3082.7,0,0,321
16552,20220929,3,3,2,1,7,0,2,184,3364.9,0,0,398
16553,20220714,8,3,10,4,1,0,7,510,459.2,0,0,206
16554,20220718,2,7,9,3,8,0,0,322,2060.9,0,0,129
16555,20220225,2,6,9,10,1,17,25,428,3570.2,0,0,550
16556,20231115,8,,2,5,1,12,12,82,959.5,0,0,399
16557,20221021,3,2,5,1,4,0,0,613,3870.2,0,0,481
16558,20220819,10,1,12,8,1,0,4,439,8331.0,0,0,107
16559,20230603,10,6,9,2,1,0,10,502,736.6,0,0,65
16560,20220222,2,10,7,2,1,0,6,586,2713.1,0,0,497
16561,20220116,10,4,3,4,1,14,11,520,1713.7,0,0,258
16562,20220630,3,3,7,4,1,0,10,87,5870.9,0,0,515
16563,20240429,9,1,5,1,1,0,0,704,1929.8,0,0,396
16564,20230626,1,3,7,1,1,0,0,440,6351.1,0,0,301
16565,20240911,9,9,2,3,1,0,5,667,1406.3,0,0,465
16566,20230702,2,11,10,1,1,0,0,395,6531.8,0,0,546
16567,20240227,1,6,9,8,1,0,2,413,3438.1,0,0,177
16568,20230627,8,10,8,2,4,0,0,460,3317.8,0,0,380
16569,20230210,6,12,4,2,1,0,0,483,1035.2,0,0,72
16570,20241031,8,10,11,1,1,0,3,691,2829.2,0,0,102
16571,20240401,4,1,8,1,3,0,3,288,4683.7,0,0,463
16572,20220530,3,11,5,7,1,77,72,636,4653.2,0,0,298
16573,20240913,6,3,11,1,1,0,9,307,3828.8,0,0,400
16574,20230714,5,8,6,1,1,0,6,386,7682.8,0,0,523
16575,20241123,8,2,3,5,1,168,172,127,8436.9,0,0,465
16576,20230518,5,9,12,2,1,0,1,445,5300.9,0,0,156
16577,20231224,,9,7,3,1,19,24,705,8721.2,0,0,421
16578,20230402,5,9,3,1,6,0,0,152,6288.8,0,0,173
16579,20220903,3,3,11,6,1,75,73,525,3690.6,0,0,195
16580,20221022,10,4,11,3,8,0,0,415,2023.3,0,0,177
16581,20230911,5,,7,2,6,0,9,427,6742.4,0,0,455
16582,20220121,8,8,7,9,1,99,102,410,369.1,0,0,189
16583,20241117,10,8,2,1,2,0,0,344,1177.2,0,0,194
16584,20230924,1,8,10,2,1,0,2,553,1775.8,0,0,279
16585,20220131,4,10,2,2,1,17,23,142,7401.0,0,0,296
16586,20240806,7,11,10,1,1,10,18,239,7728.8,0,0,150
16587,20220625,8,3,8,1,1,0,0,315,7760.3,0,0,489
16588,20240916,3,5,2,2,1,19,29,543,6852.6,0,0,247
16589,20231218,7,1,12,8,1,0,10,216,4750.7,0,0,395
16590,20240615,2,,1,10,1,0,4,609,5736.6,0,0,298
16591,20230518,9,11,3,1,7,0,3,170,7463.1,0,0,172
16592,20241122,10,10,4,7,1,0,3,700,1669.0,0,0,314
16593,20230217,4,7,6,1,1,0,0,291,3310.3,0,0,0
16594,20240710,5,1,4,1,1,13,16,179,7128.1,0,0,383
16595,20230526,6,10,11,3,1,0,5,290,8032.7,0,0,389
16596,20231029,7,2,6,2,1,0,10,438,1703.2,0,0,256
16597,20220123,1,3,11,3,1,0,6,241,7728.3,0,0,207
16598,20240720,4,3,11,1,1,0,2,352,4815.3,0,0,295
16599,20220201,1,5,7,1,1,-289,5,604,5314.5,0,0,465
16600,20220805,5,1,7,7,1,76,77,250,7568.7,0,0,357
16601,20240124,2,4,11,4,1,62,67,693,691.5,0,0,286
16602,20220321,10,2,9,5,6,126,129,662,4156.9,0,0,308
16603,20240216,1,12,9,2,1,0,7,409,1343.0,0,0,499
16604,20230817,8,9,10,6,1,0,4,270,2593.5,0,0,260
16605,20230419,6,1,11,3,1,0,7,378,5742.6,0,0,418
16606,20240717,3,7,11,4,5,0,0,483,4513.5,0,0,295
16607,20220107,1,2,9,1,1,0,3,595,7359.1,0,0,494
16608,20240813,999,9,7,1,1,0,2,305,4414.6,0,0,413
16609,20240802,2,5,12,3,6,0,5,129,3726.5,0,0,198
16610,20240712,4,4,7,1,1,0,6,233,2627.4,0,0,-50
16611,20220811,1,6,1,4,8,56,58,507,6810.7,0,0,262
16612,20221118,2,7,1,1,1,0,0,719,1607.2,0,0,392
16613,20220917,8,9,11,2,6,0,7,347,8924.2,0,0,277
16614,20240306,10,10,9,1,2,0,0,645,7120.2,0,0,531
16615,20240729,4,8,4,6,1,0,0,535,3483.1,0,0,204
16616,20220911,7,7,3,4,1,0,7,695,3167.6,1,1,279
16617,20231107,9,3,11,7,3,0,5,526,2403.0,0,0,122
16618,20240521,2,7,2,1,1,0,0,155,1594.8,0,0,495
16619,,6,12,9,1,1,0,6,699,2292.7,0,0,128
16620,20220713,8,7,4,3,1,52,58,228,5401.8,0,0,67
16621,20230513,3,6,12,10,7,0,4,350,6050.0,0,0,135
16622,20240526,,11,,1,1,0,0,502,2599.6,0,0,447
16623,20241028,4,10,4,2,1,0,0,148,5583.7,0,0,113
16624,20220102,1,,4,4,3,0,10,388,5520.5,0,0,338
16625,20230718,9,7,1,2,2,35,31,541,7402.6,0,0,192
16626,20220424,7,8,5,1,1,0,5,639,3261.2,0,0,518
16627,20220520,3,2,12,1,1,0,9,662,4126.0,0,0,-50
16628,20220301,8,6,8,1,1,0,4,578,7784.0,0,0,301
16629,20240502,8,4,1,1,8,3707,1,579,1360.4,0,0,117
16630,20231002,5,10,5,2,1,22,19,146,2396.1,0,0,119
16631,20241001,6,5,12,4,1,0,0,97,8357.0,0,0,187
16632,20241009,7,11,1,2,1,0,6,165,6272.2,0,0,479
16633,20230712,2,6,12,2,1,9126,17,414,5291.3,1,1,267
16634,20230524,10,10,8,8,1,63,67,66,2364.5,0,0,512
16635,20230204,6,4,11,2,1,0,4,388,5085.6,0,0,141
16636,20231005,5,3,7,1,1,0,0,313,8596.4,0,0,434
16637,20240106,4,1,10,1,1,0,4,569,4618.7,0,0,155
16638,20221209,10,7,10,4,1,0,5,104,4664.5,0,0,381
16639,20240101,6,4,3,2,5,0,8,61,7375.0,0,0,465
16640,20221014,3,5,11,2,7,0,1,630,3796.0,0,0,443
16641,20230215,3,11,,3,6,0,10,619,1337.5,1,1,445
16642,20230716,8,1,5,1,1,0,0,582,5877.6,0,0,100
16643,20231002,4,4,6,2,1,0,3,171,5875.1,0,0,103
16644,20230309,6,1,3,2,8,0,0,78,1437.6,0,0,191
16645,20230223,3,11,8,8,6,0,0,701,5749.7,0,0,498
16646,20220917,3,9,12,2,1,-31,2,322,3011.7,0,0,155
16647,20240416,3,1,2,3,5,8,12,101,6257.6,0,0,79
16648,20220708,5,11,3,2,1,0,0,562,5947.9,0,0,227
16649,20231127,9,8,9,4,5,0,0,440,1161.8,0,0,373
16650,20220511,5,11,1,1,1,0,8,653,891.3,0,0,259
16651,20240121,4,10,9,2,1,0,0,526,6986.2,0,0,380
16652,20241022,7,4,2,1,1,5573,0,114,7694.3,0,0,263
16653,20220915,10,12,4,3,1,0,3,123,1015.4,0,0,523
16654,20220522,2,2,8,1,7,0,10,229,1607.5,0,0,547
16655,20240209,4,9,8,2,1,0,1,213,3755.7,0,0,422
16656,20230316,6,9,3,4,1,48,52,522,7128.0,0,0,182
16657,20221001,10,8,3,4,1,0,1,671,1795.3,0,0,140
16658,20221129,3,7,12,1,4,0,9,396,2034.1,0,0,288
16659,20220915,0,12,9,2,1,0,6,230,6177.2,0,0,512
16660,20230129,1,5,8,3,1,34,43,99999,8947.4,0,0,209
16661,20220722,8,2,6,1,1,0,4,603,6031.3,0,0,96
16662,20240610,6,2,1,1,1,0,8,60,4644.9,0,0,412
16663,20241223,8,2,10,7,1,0,3,89,5705.6,0,0,228
16664,,1,12,1,2,1,0,0,318,259.2,0,0,159
16665,20220711,10,1,8,8,1,0,5,679,5199.1,0,0,310
16666,20231224,999,7,3,9,1,99,108,457,7394.8,0,0,171
16667,20220428,,6,11,1,1,0,6,66,3692.4,0,0,76
16668,20230921,7,8,7,4,1,36,38,592,8744.5,0,0,79
16669,20240131,1,10,2,6,1,120,121,682,4135.6,0,0,277
16670,20240907,2,5,6,9,1,0,3,268,6527.5,0,0,295
16671,20240328,10,2,7,7,6,174,177,598,5385.9,0,0,87
16672,20230615,9,9,5,1,1,-140,2,362,1856.6,0,0,385
16673,20230616,8,12,9,7,1,0,8,307,3514.5,0,0,73
16674,20240228,5,3,1,1,1,0,10,692,2628.6,0,0,162
16675,20240911,7,8,5,1,1,0,6,206,3370.8,0,0,266
16676,20230707,1,9,5,2,1,0,7,412,5455.3,0,0,394
16677,20230217,9,1,5,1,1,0,9,665,4947.4,0,0,328
16678,20230123,2,12,10,8,8,0,0,580,3491.6,0,0,337
16679,20221129,1,6,8,1,1,0,7,557,6200.4,0,0,373
16680,20230808,9,8,12,1,1,0,7,261,4912.8,0,0,69
16681,20231214,10,11,12,2,1,0,8,687,4274.0,0,0,88
16682,20230527,7,5,12,2,1,0,0,413,5452.1,0,0,84
16683,20230406,5,9,2,2,1,0,0,544,923.7,0,0,431
16684,20240418,10,6,7,10,1,11,19,681,8436.2,0,0,522
16685,20240117,7,9,12,1,1,0,4,66,3482.3,0,0,123
