incident_id,date_id,compagnie_id,aeroport_id,type_incident_id,severite_score,duree_immobilisation_h,cout_incident_usd,nb_passagers_affectes,resolu
2510,20221115,2,10,9,2,53.3,963140.57,0,1
2511,20240904,3,2,6,1,24.5,1792318.26,125,1
2512,20220315,8,8,3,1,11.4,1571034.5,488,1
2513,20231101,10,8,5,4,70,710275.62,11,1
2514,20230412,2,7,3,3,46.9,1297558.32,394,1
2515,20230830,8,12,6,2,64,1738124.01,207,1
2516,20231124,3,7,5,2,43.5,77914.82,56,1
2517,20230724,1,6,10,2,35.8,1448468.2,137,1
2518,20230613,1,6,1,5,0,423994.38,216,1
2519,20230223,2,6,3,1,68,1850579.99,191,1
2520,20220214,3,6,3,1,3.8,1931768.04,394,1
2521,20221107,5,8,8,4,55.9,1646531.02,435,1
2522,20241026,1,11,1,5,56.7,1863380.08,388,1
2523,20231102,9,8,2,4,13.8,1962508.81,144,1
2524,20240502,5,6,1,2,71.6,1477985.68,478,1
2525,20240224,4,11,1,5,41.9,1854036.72,69,1
2526,20230926,7,7,3,5,51.9,921380.25,339,0
2527,20230511,8,11,1,2,28.5,808064.06,439,1
2528,20230227,3,8,7,2,71.5,940358.25,140,1
2529,20230107,9,11,1,-1,21.8,1437312.34,23,1
2530,20240115,7,8,7,4,55.9,283469.57,137,1
2531,20240708,1,2,6,4,10.7,810500.25,246,1
2532,20240120,6,2,7,2,33.3,1785851.33,328,0
2533,20220418,3,10,1,2,61,774033.35,153,0
2534,20240702,2,3,4,3,55,1619624.8,63,1
2535,20230718,7,6,6,5,40.2,742065.68,203,1
2536,20230407,4,9,9,3,11.7,1644341.75,196,1
2537,20240416,6,4,1,1,31.9,1746298.39,42,0
2538,20230725,6,5,3,2,28.4,1127802.21,298,1
2539,20240918,7,11,3,5,27.6,336433.61,95,1
2540,20240527,6,12,6,5,21,,366,1
2541,20230207,8,6,1,1,9.3,1912138.03,473,0
2542,20230518,9,7,9,2,10.7,1905737.21,117,1
2543,20221126,1,12,5,2,67.7,1380281.5,113,1
2544,20220401,1,5,2,3,63.1,1482651.67,446,0
2545,20230418,6,12,9,5,19.3,278046.61,214,1
2546,20231203,3,1,6,5,65.7,1897161.26,452,0
2547,,7,1,1,1,12.1,788596.17,236,0
2548,20220320,5,7,8,3,36.1,1822954.15,126,1
2549,20221203,1,9,4,3,69.5,1133840.79,324,1
2550,20220817,1,3,10,2,32.7,1330941.66,139,1
2551,20230109,8,7,5,4,17.9,1200037.81,355,1
2552,20241217,7,3,5,3,16.9,1954455.47,222,1
2553,20221023,1,12,10,4,40.6,1069356.91,438,1
2554,,7,3,1,1,26.6,983391.48,467,1
2555,20220130,5,9,6,1,36.7,1140334.42,311,1
2556,20220719,3,8,6,4,67.8,1364146.26,55,1
2557,20220826,10,3,6,1,69.6,1797930.04,55,0
2558,20231010,7,9,10,5,38.6,1555379.68,170,1
2559,20240520,1,1,9,5,22.1,1741313.52,298,0
2560,20230811,3,1,1,4,4.8,211208.1,128,1
2561,20231014,8,2,5,3,23.7,370601.81,174,1
2562,20220717,1,8,3,5,23.9,1806209.94,60,1
2563,20220626,7,5,1,3,45.1,1754365.63,496,1
2564,20230723,4,9,4,2,64.5,1253447.25,85,1
2565,20230211,10,8,3,3,46.4,1444046.7,105,1
2566,20221005,9,12,6,1,14.8,1055411.79,461,1
2567,20220825,4,12,6,5,66.3,548997.35,277,1
2568,20230623,9,10,5,2,34.2,589657.31,497,0
2569,20231219,5,11,5,5,61.8,1781986.86,189,1
2570,20221223,7,9,9,2,27,1592609.39,360,1
2571,20240905,2,3,10,1,15.6,668958.5,400,0
2572,20230501,10,2,2,2,24.2,935614.25,106,1
2573,20230217,1,1,3,3,24.7,1017842.28,274,1
2574,20220227,6,3,3,1,38.2,95871.1,440,1
2575,20221004,6,4,8,1,70.3,109768.02,392,1
2576,20230602,,8,5,2,10.5,955106.16,351,1
2577,20230820,6,2,9,4,38.2,1634413.05,394,1
2578,20220605,8,8,5,2,36.3,930120.34,154,1
2579,20221018,6,9,2,2,11.4,1722135.02,178,1
2580,20240511,4,4,1,1,3.2,82940.94,343,1
2581,20220204,8,12,1,3,61.4,540774.16,313,1
2582,20230111,1,12,1,4,13,1594503.33,458,1
2583,20240518,9,8,1,1,42.3,1143391.81,9,1
2584,,9,7,5,5,71.9,1041323.29,405,1
2585,20230711,3,6,1,2,48.4,309222,400,1
2586,20241002,2,5,7,3,24.2,193557.11,239,1
2587,20241112,1,5,3,5,47,571433.34,63,1
2588,20231124,10,10,2,2,18.4,1882279.43,224,1
2589,20241203,5,4,3,5,11.7,1323102.03,499,1
2590,20221005,10,9,7,3,44.3,52277.85,318,1
2591,20230406,2,5,3,1,38.2,1962303.39,177,1
2592,20220304,7,6,1,4,54.7,1254230.35,24,0
2593,20220516,2,7,2,4,2,N/A,236,1
2594,20230725,2,7,5,3,25.6,967119.76,243,1
2595,20230520,4,3,7,4,41.5,1648065.64,5,1
2596,20220223,7,5,5,3,1.9,677852.94,486,1
2597,20220730,1,12,2,3,47.1,1989506.38,497,1
2598,20240326,10,1,1,3,27.9,915732.57,208,1
2599,20241230,7,11,5,5,70.2,281842.13,178,1
2600,20220702,6,11,3,5,37.2,502221.47,163,1
2601,20230923,1,11,5,4,65.4,1510920.64,125,1
2602,20241007,6,9,10,4,64.9,336370.42,144,1
2603,20220612,2,12,5,4,12.5,388536.97,385,1
2604,20221008,10,3,5,5,27.8,1704644.71,410,1
2605,20220808,8,8,9,3,24.3,1446182.2,472,1
2606,20240418,7,2,1,2,6.5,538178.75,344,1
2607,,3,6,3,3,43.4,1009081.56,113,1
2608,20220321,10,5,2,1,38.2,1481685.72,350,0
2609,20230621,6,6,3,2,24.1,1831509.1,293,1
2610,20220202,5,1,5,1,22.1,317774.51,322,1
2611,20230219,4,9,10,1,19.2,1805749.21,404,1
2612,20240930,8,12,7,4,24.4,45871.91,280,1
2613,20220202,3,9,3,4,13.5,936829.94,27,1
2614,20240814,3,5,7,5,6.7,948081.49,440,1
2615,20230706,6,9,1,2,6.1,1090105.16,277,1
2616,20240611,9,6,9,3,64.7,1758095.95,306,1
2617,20231210,1,3,9,4,3.6,1145711.36,308,1
2618,20230807,4,8,3,5,64.6,1886512.12,42,1
2619,20230109,6,8,1,1,17,1442532.67,291,1
2620,20230316,3,11,5,3,12.8,1316103.04,486,1
2621,20230409,4,10,1,1,23.6,329666.64,132,1
2622,20230522,3,6,2,3,71,1884772.58,493,0
2623,20230305,4,12,1,3,38.1,251620.98,12,1
2624,20240621,4,12,2,3,50.4,780182.93,394,1
2625,20230302,5,12,9,5,37.8,983446.14,401,1
2626,20230626,9,1,4,5,47.3,1660810.17,262,1
2627,20220114,4,7,3,3,62,665417.87,195,1
2628,20230220,4,1,1,1,35.8,169381.78,229,1
2629,20240919,1,2,3,1,46.3,891931.94,166,1
2630,20220806,7,6,3,1,26.5,1889433.71,311,1
2631,20230206,7,2,7,1,32.4,1000048.66,269,1
2632,20240905,4,12,6,5,59.6,1026431.21,284,1
2633,20230125,1,9,8,1,14.4,1688181.17,491,1
2634,20230122,6,9,8,3,4.8,1645245,287,1
2635,20220513,2,10,1,1,44.8,771629.66,186,1
2636,20240708,6,11,1,1,22.3,1824150.57,429,1
2637,20240704,1,12,3,3,45.1,1511588.02,247,1
2638,20240324,5,8,1,2,40.5,1874701.57,58,1
2639,20221126,4,10,1,4,5,628608.12,43,1
2640,20220623,1,1,7,5,10.7,1687716.96,361,1
2641,20231228,2,9,8,5,39.5,-500,135,0
2642,20230728,5,11,7,4,42.2,409770.7,181,1
2643,20241205,10,7,8,5,43.9,780250.73,235,1
2644,20220224,10,7,1,4,34.3,185742.83,402,0
2645,20240213,1,12,7,-1,26.4,358650.77,344,0
2646,20221225,10,8,10,3,31.8,1742265.82,276,1
2647,20230330,9,11,10,5,59.9,-,277,1
2648,20240120,99,7,1,1,25.8,604239.96,62,1
2649,20240125,7,4,7,3,45.9,1948850.56,499,1
2650,20220920,9,12,1,5,31.1,150044.9,300,1
2651,20240425,5,12,9,99,15.5,1352936.07,470,0
2652,20240829,5,7,3,4,38.3,149975.67,146,1
2653,20241117,7,4,5,1,62.6,628090.77,264,1
2654,20220316,3,9,9,5,13,1548458.03,491,1
2655,20220225,4,1,10,1,70.8,1104702.6,115,1
2656,20240416,7,3,7,5,30.9,181865.39,372,1
2657,,4,3,9,4,4.7,1729044.09,377,1
2658,20220830,6,6,1,2,30.1,427234.23,53,1
2659,20240807,9,11,3,2,23.5,305842.42,47,0
2660,20240919,5,7,5,5,36.1,553432.46,121,0
2661,20240616,8,5,3,4,58.4,716574.67,381,0
2662,20230629,9,10,3,1,52.9,1895076.52,282,1
2663,20230614,6,8,3,3,27.1,1500001.39,285,1
2664,20220728,10,3,5,3,11.2,1288909.31,241,1
2665,20230527,10,9,3,1,7.3,1679362.58,409,1
2666,20240324,0,4,1,3,0,153559.4,398,1
2667,20220130,2,1,5,3,71.9,876223.11,462,1
2668,20220603,3,1,9,4,38,930647.66,205,1
2669,20220226,4,8,5,1,61.5,1979875.18,378,1
2670,20240523,6,10,6,1,1.9,1537492.96,174,1
2671,20231130,3,3,2,4,34.9,1170857.42,240,1
2672,20220524,9,2,7,2,4,N/A,291,1
2673,20241003,3,11,1,1,29.8,768821.2,405,1
2674,20240307,2,2,9,3,61.3,1526480.14,69,1
2675,20241108,99,5,5,3,,1337827.09,445,1
2676,20240618,8,8,3,1,36.9,733394.06,74,0
2677,20221106,7,7,3,5,49.1,597377.83,418,1
2678,20230212,5,2,1,3,9.9,1236247.89,441,1
2679,20220602,1,1,9,3,8.2,1968322.6,218,1
2680,20231012,3,6,8,2,36.5,1707204.44,285,1
2681,20220706,7,8,8,4,50.7,1154677.49,128,1
2682,20240423,7,7,9,5,23.3,102372.79,309,1
2683,20220408,6,6,9,2,58.7,1362265.01,433,1
2684,20230204,1,11,1,3,72,-500,173,1
2685,20240712,2,8,1,5,59.3,529400.28,381,1
2686,20231022,10,9,1,3,17.6,328236.59,92,1
2687,20230102,9,9,3,2,23.8,206535.32,162,1
2688,20220213,3,2,9,2,48.8,370993.65,254,0
2689,20231125,8,6,1,5,46.1,1436195.25,420,1
2690,20230511,9,12,3,2,19.5,637143.3,409,1
2691,20240803,3,4,9,1,67.4,1006378.8,91,1
2692,20240715,3,5,1,1,14.1,1861625.7,428,1
2693,20220419,4,9,9,3,4.1,871556.13,483,1
2694,,8,7,4,3,24.1,1133788.36,80,1
2695,20221104,6,9,1,2,37.9,95991.92,374,1
2696,20240703,7,5,7,4,50.2,719841.73,410,1
2697,20220221,2,10,8,2,,1319236.09,483,1
2698,20241107,5,1,5,5,26.2,280991.58,236,1
2699,20220602,6,1,5,2,38.7,1857751.72,446,1
2700,20240103,2,1,5,4,45.9,1615725.67,323,0
2701,20230223,7,11,8,3,12.8,38604.31,35,1
2702,20240216,9,4,1,5,61.1,570047.03,324,0
2703,20240702,10,10,10,5,8.2,400022.84,259,1
2704,20240827,8,3,9,1,70.5,1472110.17,432,1
2705,20221102,4,10,8,5,56.8,403882.72,212,1
2706,20230820,2,12,1,5,17.1,1908752.43,102,1
2707,20230522,10,9,1,5,56.2,1243313.55,390,1
2708,20240529,1,3,3,1,11,1676036.25,204,1
2709,20230919,7,8,8,2,48,1512523.69,98,1
2710,20230227,5,1,9,5,65.9,1002765.18,387,1
2711,20241128,8,12,5,3,47,683924.56,241,1
2712,20240215,7,9,3,1,67.9,1504910.31,491,1
2713,20230209,8,5,3,5,19,676946.11,146,1
2714,20230707,4,9,3,1,27.4,1693404.76,198,0
2715,20231226,4,10,10,5,11.2,1541247.2,206,0
2716,20220811,5,7,1,1,58.9,283836.59,11,0
2717,20240809,7,10,5,1,69.6,1447912.86,91,1
2718,20231206,2,5,5,5,53.3,123414.64,296,1
2719,20230808,5,7,1,2,50,1898783.42,222,1
2720,20220731,2,6,3,4,70.8,1229520.28,407,1
2721,20240131,8,12,7,3,16.1,150514.34,288,1
2722,20230523,1,10,5,4,23.7,204761.9,146,1
2723,20230403,7,10,9,1,4.5,817259.61,4,1
2724,20221105,5,5,1,3,60.4,1795378.59,153,1
2725,20230105,1,5,3,5,10.7,1522611.03,147,0
2726,20220917,6,3,1,4,43.2,887874.69,247,1
2727,20230117,9,7,10,4,29.4,1222043.19,264,1
2728,20240225,5,11,10,2,27.5,575303.52,374,1
2729,20220206,,6,9,4,47.4,886377.07,276,0
2730,20230310,10,3,1,1,8.7,1299131.42,130,1
2731,20230312,3,9,8,1,60.5,956350.48,296,1
2732,20220705,8,12,1,4,47.8,661289.48,176,1
2733,20220510,6,6,6,4,28,1934666.23,230,1
2734,20230731,6,2,9,5,40.6,1306013.83,281,1
2735,20231022,4,4,4,3,45.6,334431.9,49,0
2736,20231107,8,7,5,4,70.9,1893280.51,227,1
2737,20231027,8,11,3,2,37.6,1004764.75,7,1
2738,20230816,2,12,3,2,20.6,225531.86,425,1
2739,20220207,6,6,8,1,66.2,525396.61,223,1
2740,20231121,5,8,3,4,18,1750322.23,20,1
2741,20230616,1,8,5,5,32.4,1619504.95,207,1
2742,20241027,4,2,3,4,26.4,1538242.32,147,1
2743,20230310,1,4,3,3,53.6,1312536.55,321,1
2744,20220212,,11,6,2,34.3,1613949.41,500,1
2745,20230914,3,2,3,0,63.5,1245458,491,1
2746,20220207,6,3,3,1,8.4,655693.32,229,0
2747,20220727,6,6,3,2,53.4,151712.53,466,1
2748,20240314,9,12,7,2,31.8,546866.77,358,1
2749,20220717,1,1,6,5,24.2,723693.24,386,1
2750,20240611,5,8,5,2,41.9,85108.92,79,1
2751,20230228,5,12,7,5,6.5,1268679.93,282,0
2752,20230420,1,3,7,2,57.4,517401.55,498,1
2753,20241205,,9,6,5,58.5,1109428.73,176,1
2754,20220429,10,6,9,1,5.6,1089752.64,230,1
2755,20240203,8,12,10,2,29.6,622256.83,7,1
2756,20241226,10,12,1,3,17,325907.83,252,1
2757,20220810,7,8,9,4,17.9,739590.11,114,1
2758,20230614,5,9,9,2,18.2,776021.97,161,1
2759,20240227,9,2,3,3,22.7,842462.86,104,0
2760,20221002,7,9,4,4,66.4,1406479.49,62,1
2761,20240521,7,5,8,4,64.8,1641254.55,112,1
2762,20220429,0,5,7,3,5.2,1161518.7,309,0
2763,20231214,3,6,6,5,20,1500179.17,197,1
2764,20220217,1,1,7,2,33.1,641954.37,267,1
2765,20220101,6,1,5,3,13.4,410240.64,177,1
2766,20220825,4,7,8,4,48,99260.27,282,1
2767,20241222,8,7,6,1,28.1,276224.53,184,1
2768,20240622,9,9,5,1,13.4,1282728.38,199,1
2769,,2,3,8,4,70.7,335131.35,71,1
2770,20220322,1,2,7,2,46.8,1312332,92,1
2771,20241031,2,8,6,1,49.5,-,331,1
2772,20230906,5,5,3,2,71.2,239410.28,331,1
2773,20240716,5,1,6,4,27.3,-500,472,1
2774,20220916,9,11,6,2,44.5,1460935.76,225,1
2775,20240723,3,9,6,5,24.6,1053047.56,266,1
2776,20240411,4,12,10,4,43.7,312167.93,195,1
2777,20230222,10,5,3,1,24.5,304295.6,481,1
2778,20231120,6,8,8,3,62.5,88715.13,153,1
2779,20230203,2,8,3,4,69.6,1788277.03,93,1
2780,20230509,0,9,9,3,27.1,1428432.79,446,1
2781,20231101,4,9,2,4,27.7,8086.99,91,1
2782,20231008,9,1,1,1,49.4,1132074.79,300,1
2783,20231107,7,11,4,1,49.6,1473239.03,406,1
2784,20231113,9,4,6,5,22,1972492.76,25,1
2785,20230830,9,4,6,4,54.2,N/A,275,1
2786,20220225,8,8,3,5,48.9,,353,1
2787,20240507,3,7,10,1,53.7,74389.92,344,1
2788,20240617,1,7,3,5,28.4,1450128.49,483,1
2789,20240126,7,4,10,1,17.5,772161.69,318,1
2790,20220525,7,7,1,5,63.7,1388869.18,93,1
2791,20240918,1,3,7,5,52.3,1452877.47,70,0
2792,20240625,5,2,5,4,22.5,1740278.39,371,1
2793,20220315,6,8,7,3,11.2,1024816.06,147,1
2794,20240814,7,3,8,1,26.2,750698.2,257,1
2795,20220801,5,7,10,1,13.8,771024.84,15,1
2796,20240528,99,11,2,3,64.8,1717520.19,219,1
2797,20220217,9,7,3,1,19.8,1577691.02,395,1
2798,20240918,7,9,3,4,31.6,115628.93,226,0
2799,20220802,4,12,9,5,70.5,1059994,480,1
2800,20240512,2,8,3,5,37.8,1009050.04,397,1
2801,20230409,3,12,5,2,13,1237386.7,138,1
2802,20220916,0,4,7,5,42.3,1901050.92,271,1
2803,20220723,9,12,7,4,43.2,804010.23,495,1
2804,20231003,9,12,10,1,2.9,1161868.09,1,0
2805,20230710,5,6,8,5,55.7,1287147.98,461,1
2806,20230215,5,5,7,4,38.9,1166052.99,465,1
2807,20231209,3,6,2,4,30.8,1257224.98,437,1
2808,20220211,,8,5,5,3.4,267507.61,467,1
2809,20230917,3,1,8,1,1,1375091.14,422,1
2810,20230405,6,11,1,3,2,128817.91,281,1
2811,20240504,8,4,1,3,65.2,1046115.73,78,1
2812,20241206,6,12,6,5,28.1,1045246.83,414,1
2813,20230706,6,5,5,3,29.4,345748.95,140,1
2814,20220429,4,2,1,2,71,1258682.66,357,1
2815,20220809,2,3,9,5,3.8,1824761.31,386,1
2816,,8,1,9,1,68.6,1547229.03,469,0
2817,20240412,9,10,3,4,69.7,1035452.63,147,1
2818,20220530,9,9,7,3,2.8,1274097.88,100,1
2819,20220704,7,1,7,2,42.8,735752.24,358,1
2820,20241114,1,5,1,3,21.2,-500,247,0
2821,20230103,1,11,1,5,12.9,611858.57,353,1
2822,20240825,5,5,1,4,47.5,1106104.73,259,1
2823,20230105,6,12,3,1,35.4,1531324.48,387,1
2824,20220109,10,6,1,1,68.5,1099728.88,291,1
2825,20220501,2,3,9,5,52.1,1456759.27,131,1
2826,20221110,1,12,3,4,22.4,1417488.02,291,1
2827,20221105,4,4,10,3,0.9,590636.51,421,1
2828,20220723,1,12,3,1,50.3,722481.15,315,1
2829,20221109,2,12,9,1,46.5,1503412.68,80,1
2830,20241224,3,2,6,3,50.3,1761412.07,475,1
2831,20221009,3,6,9,1,41.2,1452440.55,454,1
2832,20220130,7,9,10,4,5,1253195.92,132,1
2833,20220522,10,5,6,2,63.4,1876359.04,451,0
2834,20220530,3,6,9,4,23.4,933178.69,9,1
2835,,5,5,5,5,1.3,259039.34,183,1
2836,20240826,6,12,7,4,52.7,353296.47,136,1
2837,20231126,0,8,6,1,25,996410.34,291,1
2838,20220415,,7,6,3,48.8,57662.54,159,1
2839,20230817,7,12,6,99,34.3,516230.17,326,1
2840,20220520,6,1,1,1,10.4,364105.22,453,1
2841,20230126,10,2,7,5,52.1,424157.23,499,1
2842,20220904,,3,5,5,25.5,798086.13,79,1
2843,20241221,6,9,9,2,3.2,913010.15,371,1
2844,20231212,7,5,4,2,50.5,1366933.77,328,0
2845,20240908,5,12,7,3,36.5,1445080.32,480,1
2846,20230207,9,8,10,2,17.5,747321.47,298,1
2847,20230420,1,11,4,5,11.9,629863.26,307,1
2848,20230427,2,10,10,4,16.8,709093.05,422,1
2849,20231113,5,4,1,3,31.3,1645350.3,248,1
2850,20231001,6,9,10,2,31.1,1184022.48,103,1
2851,20220603,4,6,3,3,39.6,893278.19,37,0
2852,20240629,10,8,8,4,38.1,275235.01,337,0
2853,20240925,-1,12,3,3,2.1,1190121.41,76,1
2854,20230406,0,1,9,4,34.1,1720546.44,140,1
2855,20230516,6,9,5,99,30,899870.42,40,1
2856,20240506,1,8,9,4,66.8,471115.23,284,1
2857,20220613,5,1,3,3,46.4,803313.91,33,1
2858,20241122,10,10,9,2,29.6,197013.26,267,1
2859,20240526,2,7,9,1,60.8,762371.46,166,1
2860,20241017,7,5,3,5,29,227132.25,388,1
2861,20221229,6,3,7,4,17.4,1891975.97,462,1
2862,20230903,9,4,2,4,46,19714.15,184,0
2863,20220602,6,3,1,2,55.3,565445.12,158,1
2864,20220910,10,10,2,5,37,1153303.76,208,0
2865,20220728,3,7,5,5,49.6,741347.9,1,1
2866,20230513,1,11,7,3,18.5,1294454.88,443,1
2867,20230725,6,8,9,5,45.8,297077,13,0
2868,20240215,10,8,3,1,51.7,613673.17,160,1
2869,20230611,10,9,9,1,42.6,1514460.66,485,1
2870,20230416,4,8,6,5,13.8,898888.56,56,1
2871,20240404,1,12,8,5,-2,1657046.44,66,1
2872,20240116,6,4,3,6,13.7,489383.48,464,1
2873,20230524,10,12,1,3,52,444893.77,90,0
2874,20230819,3,10,5,2,12,1808243.78,431,1
2875,20230927,,3,9,5,39.1,450084.71,433,1
2876,20230506,7,4,5,3,53.2,526798.56,212,1
2877,,5,8,3,1,54.9,1123059.91,3,1
2878,20230322,6,6,2,3,71.5,441978.62,328,0
2879,20241208,3,12,5,1,8.4,972688.51,229,1
2880,20230402,5,10,10,2,61.6,1976096.22,347,1
2881,20230819,4,6,10,5,25.2,1480590.14,339,1
2882,20240416,8,10,6,4,17,1151319.66,128,1
2883,20240827,9,1,1,1,10.5,613884.22,381,1
2884,20230515,6,12,6,3,44.4,17511.8,16,1
2885,20231127,,1,9,1,62.1,1039753.68,29,1
2886,20221217,8,2,2,5,23.2,307901.66,252,1
2887,20240215,10,1,9,1,67.8,-,408,1
2888,20241003,6,11,2,5,55,1732325.14,311,1
2889,20221206,-1,10,1,4,41.4,1635284.45,23,1
2890,20241119,3,8,5,4,3.4,228977.59,305,1
2891,20221211,0,4,9,1,45.6,222247.22,223,1
2892,20221203,9,5,3,5,20.4,553259.27,49,1
2893,20241031,7,6,7,5,30.6,83708.59,352,1
2894,20230817,8,6,9,2,15,396363.68,215,1
2895,20230814,3,8,9,3,52.8,686532.07,115,0
2896,20240417,1,10,6,2,68.6,1073629.87,252,1
2897,20240906,,11,2,3,18.2,1468454.69,387,1
2898,20241101,4,4,3,4,8.3,646208.04,434,1
2899,20230824,1,7,5,3,55.9,1197335.15,93,1
2900,20240112,1,12,5,5,52.8,1575919.08,433,1
2901,20220614,2,4,1,5,12.6,1658192.27,124,1
2902,20240105,7,5,9,1,21.4,1163965.67,14,1
2903,20221107,5,9,7,1,49.8,1082895,90,1
2904,20230221,1,6,6,5,43.4,588785.39,229,1
2905,20240718,1,10,3,2,56.3,936241.75,403,0
2906,20241112,5,4,5,1,23.3,567299.5,158,1
2907,20230123,8,2,6,2,65.5,1995326.94,144,1
2908,20230626,3,2,1,4,27.5,1883294.5,378,1
2909,20241218,7,3,1,3,31.9,1565214.51,478,1
2910,20220405,4,2,10,3,33.6,1297279.98,142,1
2911,20230620,6,5,7,2,58.8,169712.01,37,0
2912,20231203,9,3,8,4,62.4,968675.69,40,1
2913,20240204,10,2,6,2,9.8,648099.61,303,1
2914,20241207,1,11,1,1,59.3,18915.69,74,1
2915,20220901,7,7,8,2,44.1,1891513.88,249,1
2916,20240112,2,11,9,5,64.3,1679896.69,483,1
2917,20240805,7,8,6,1,47.3,N/A,436,1
2918,20221213,-1,9,4,4,,752731.97,3,1
2919,20220408,3,8,6,5,44.8,976612.71,432,1
2920,20231126,1,3,5,5,10,260496.12,282,0
2921,20241217,9,11,1,4,65.7,328147.86,202,1
2922,20220817,2,4,9,5,30,1374934.47,94,1
2923,20220818,3,2,1,4,24.9,1324357.99,436,1
2924,20240810,8,8,3,3,28.4,1226340.03,306,1
2925,20220315,,4,1,1,19.7,81368.68,339,1
2926,20230112,6,6,1,5,25.2,568786.91,260,1
2927,20240529,1,8,9,4,4.7,388538.86,356,1
2928,20220914,6,2,3,2,12.5,533398.5,420,0
2929,20220628,9,9,2,4,48.2,210348.93,65,1
2930,20230425,-1,3,1,2,20.3,1037055.59,300,1
2931,20230629,2,10,3,5,27.5,206909.45,319,1
2932,20241220,10,4,9,2,39.7,369815.15,131,1
2933,20230309,10,5,5,2,58.2,1113272.22,484,1
2934,20220114,4,9,7,2,3.3,1700924.91,138,1
2935,20230518,10,12,9,3,68.5,1583629.39,431,1
2936,20240730,,3,2,5,26.2,643724.79,376,1
2937,20220706,2,9,2,4,0,1969915.72,183,1
2938,20240124,8,2,9,1,30.7,688295.7,152,1
2939,20230416,1,5,9,3,8.9,1248644.76,476,1
2940,20230509,4,11,7,1,35.4,1747556.37,185,1
2941,20241123,4,10,3,4,35.6,469597.02,21,0
2942,20230124,8,9,9,2,20.9,1928908.24,173,1
2943,20241021,4,9,1,10,50.3,1605570.68,349,0
2944,20230114,6,9,6,5,46.1,803272.54,34,1
2945,20240204,6,2,4,2,13.5,1129553.85,412,1
2946,20220909,4,11,9,3,64.6,313084.37,483,0
2947,20220324,8,5,7,1,47,852487.3,278,1
2948,20220816,10,11,6,5,,N/A,255,1
2949,20220225,5,7,2,1,23.9,1992054.73,415,1
2950,20230124,8,7,3,2,4.7,115149.93,473,1
2951,20220216,10,2,7,2,61.2,886502.73,270,1
2952,20220729,2,8,3,5,64.4,93846.82,339,1
2953,20240310,1,11,6,3,42.6,1835947.58,187,1
2954,20241012,1,3,1,4,28.5,1068023.03,147,1
2955,20230630,9,12,1,3,37.1,993310.52,465,1
2956,20220602,10,8,10,2,35.7,1718939.51,493,1
2957,20230113,5,2,9,1,56,1551795.26,492,1
2958,20220912,7,10,6,4,57.8,212129.85,439,1
2959,20221118,1,9,9,10,56.8,209475.16,360,1
2960,20241012,3,9,1,1,49.2,599621.26,276,1
2961,20240207,8,5,3,3,13.1,162109.08,248,1
2962,20230817,6,11,5,3,32.5,1790707.96,74,1
2963,20231125,6,8,1,5,56.7,880225.67,107,1
2964,20240501,1,9,6,2,59.2,N/A,478,1
2965,20240924,9,11,3,5,42.2,227141.67,278,1
2966,20240606,8,6,5,5,16.3,1779377.78,481,1
2967,20230317,10,1,9,1,56.6,967214.42,175,1
2968,20220629,8,11,1,3,55.9,1035610.7,144,1
2969,20230926,10,1,10,2,1.3,509727.59,142,1
2970,20241124,8,11,5,4,18.1,1021437.79,450,0
2971,20230113,1,6,10,4,66.2,1266290.48,463,1
2972,20241209,5,10,4,3,21.9,1113580.4,105,1
2973,20240110,8,4,5,5,53.4,934248.55,149,1
2974,20220211,5,1,8,4,23.2,797200.03,229,1
2975,20221026,9,11,3,4,59.4,837686.8,35,1
2976,20220602,2,9,9,4,41.2,317841.02,360,1
2977,20240730,7,5,8,3,36.3,,267,1
2978,20230717,8,4,3,3,39,1214928.99,128,1
2979,20221028,3,4,4,4,38.4,1592171.42,227,1
2980,20220115,10,2,4,4,20.3,1308065.92,420,1
2981,20230317,5,8,3,3,13.7,1553532.78,481,1
2982,20240409,7,12,1,2,3.9,709327.79,140,1
2983,20231009,1,3,7,3,15,1480191.18,22,1
2984,20230612,1,11,7,1,19.4,513798.8,172,1
2985,20230506,5,9,6,3,32.2,997170.59,104,0
2986,20230113,6,12,5,5,56,1992407.65,116,1
2987,20230411,6,12,7,1,36.2,727097.68,177,1
2988,20230103,5,6,2,1,57.5,820550.68,271,1
2989,20231106,10,2,1,4,65.3,1101444.45,361,1
2990,20230606,10,3,6,3,34.8,83325.86,17,1
2991,20240530,8,10,6,2,28.2,951377.41,17,0
2992,20230821,8,9,9,6,27.8,1884367.09,421,0
2993,20221211,3,7,3,1,1.5,1135801.66,99,1
2994,20220121,,10,1,4,64.9,718932.63,320,1
2995,20230827,5,10,6,4,20,1862004.11,471,0
2996,20241227,1,2,10,3,8.2,429700.62,476,1
2997,20240430,10,2,3,4,60.2,860645.02,187,1
2998,20220213,4,12,1,4,3,1914202.57,139,1
2999,20241228,,12,9,5,40.9,775644.36,485,1
3000,20230324,7,1,9,3,49.9,1193335.81,446,1
96,20231203,10,10,6,1,67.7,1774626.24,99,1
137,20220214,10,3,7,3,37.9,1334571.32,151,1
143,20240608,99,10,1,5,68.6,,347,1
247,20240321,1,9,1,2,69.5,1136208.48,405,1
569,20240904,9,11,3,2,8.9,241938.35,42,1
